annee;diplome;numero_de_l_etablissement;etablissement;etablissementactuel;code_de_l_academie;academie;code_du_domaine;domaine;code_de_la_discipline;discipline;situation;remarque;nombre_de_reponses;taux_de_reponse;poids_de_la_discipline;taux_dinsertion;emplois_cadre_ou_professions_intermediaires;emplois_stables;emplois_a_temps_plein;salaire_net_median_des_emplois_a_temps_plein;salaire_brut_annuel_estime;de_diplomes_boursiers;taux_de_chomage_regional;salaire_net_mensuel_median_regional;emplois_cadre;emplois_exterieurs_a_la_region_de_luniversite;femmes;salaire_net_mensuel_regional_1er_quartile;salaire_net_mensuel_regional_3eme_quartile;cle_etab;cle_disc;id_paysage
2016;MASTER LMD;0383493R;Grenoble Alpes;Université Grenoble Alpes (UGA);A08;Grenoble;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;80;72;7;88;86;46;87;1800;28100;27;7.5;1800;58;61;68;1450;2120;Grenoble Alpes_30;disc10_30;F2yh2
2016;MASTER LMD;0383493R;Grenoble Alpes;Université Grenoble Alpes (UGA);A08;Grenoble;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;80;77;7;86;97;77;99;2040;31900;27;7.5;1800;82;54;53;1450;2120;Grenoble Alpes_30;disc13_30;F2yh2
2016;MASTER LMD;0383493R;Grenoble Alpes;Université Grenoble Alpes (UGA);A08;Grenoble;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;6;67;1;ns;ns;ns;ns;ns;ns;27;7.5;1800;ns;ns;ns;1450;2120;Grenoble Alpes_18;disc14_18;F2yh2
2016;MASTER LMD;0383493R;Grenoble Alpes;Université Grenoble Alpes (UGA);A08;Grenoble;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;6;67;1;ns;ns;ns;ns;ns;ns;27;7.5;1800;ns;ns;ns;1450;2120;Grenoble Alpes_30;disc14_30;F2yh2
2016;MASTER LMD;0383493R;Grenoble Alpes;Université Grenoble Alpes (UGA);A08;Grenoble;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;140;80;13;96;100;93;100;2150;33500;27;7.5;1800;91;47;25;1450;2120;Grenoble Alpes_30;disc15_30;F2yh2
2016;MASTER LMD;0383493R;Grenoble Alpes;Université Grenoble Alpes (UGA);A08;Grenoble;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;53;68;5;93;72;60;90;1580;24600;27;7.5;1800;45;30;42;1450;2120;Grenoble Alpes_18;disc17_18;F2yh2
2016;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;;A10;Lyon;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;;10;93;4;ns;ns;ns;ns;ns;ns;31;7.5;1800;ns;ns;ns;1450;2120;Saint-Etienne - Jean Monnet_18;disc08_18;tIJ02
2016;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;;A10;Lyon;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;9;74;3;ns;ns;ns;ns;ns;ns;31;7.5;1800;ns;ns;ns;1450;2120;Saint-Etienne - Jean Monnet_18;disc13_18;tIJ02
2016;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;;A10;Lyon;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;9;74;3;ns;ns;ns;ns;ns;ns;31;7.5;1800;ns;ns;ns;1450;2120;Saint-Etienne - Jean Monnet_30;disc13_30;tIJ02
2016;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;;A10;Lyon;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;7;75;2;ns;ns;ns;ns;ns;ns;31;7.5;1800;ns;ns;ns;1450;2120;Saint-Etienne - Jean Monnet_30;disc14_30;tIJ02
2016;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;;A10;Lyon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;3;100;1;ns;ns;ns;ns;ns;ns;31;7.5;1800;ns;ns;ns;1450;2120;Saint-Etienne - Jean Monnet_18;disc15_18;tIJ02
2016;MASTER LMD;0440984F;Nantes;;A17;Nantes;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;138;71;21;86;91;50;83;1700;26500;34;7.2;1745;60;51;75;1425;2030;Nantes_30;disc07_30;7hB8r
2016;MASTER LMD;0440984F;Nantes;;A17;Nantes;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;;28;80;4;73;ns;ns;ns;ns;ns;34;7.2;1745;ns;ns;ns;1425;2030;Nantes_18;disc08_18;7hB8r
2016;MASTER LMD;0440984F;Nantes;;A17;Nantes;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;38;62;7;97;97;95;100;2150;33500;34;7.2;1745;94;21;20;1425;2030;Nantes_30;disc16_30;7hB8r
2016;MASTER ENS;0450855K;Orléans;;A18;Orléans-Tours;MEEF;Masters enseignement;disc18;Masters enseignement;18 mois après le diplôme;;146;52;100;99;96;92;93;1760;27400;25;8.3;1830;93;16;77;1490;2130;Orléans_18;disc18_18;HCBvW
2016;MASTER LMD;0450855K;Orléans;;A18;Orléans-Tours;DEG;Droit, Économie et gestion;disc03;Économie;18 mois après le diplôme;;21;58;8;ns;ns;ns;ns;ns;ns;30;8.3;1830;ns;ns;ns;1490;2130;Orléans_18;disc03_18;HCBvW
2016;MASTER LMD;0450855K;Orléans;;A18;Orléans-Tours;DEG;Droit, Économie et gestion;disc04;Gestion;30 mois après le diplôme;;90;62;33;94;96;93;99;2060;32100;30;8.3;1830;71;32;37;1490;2130;Orléans_30;disc04_30;HCBvW
2016;MASTER LMD;0450855K;Orléans;;A18;Orléans-Tours;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;30 mois après le diplôme;;7;80;3;ns;ns;ns;ns;ns;ns;30;8.3;1830;ns;ns;ns;1490;2130;Orléans_30;disc05_30;HCBvW
2016;MASTER LMD;0450855K;Orléans;;A18;Orléans-Tours;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;34;76;10;79;ns;ns;ns;ns;ns;30;8.3;1830;ns;ns;76;1490;2130;Orléans_30;disc06_30;HCBvW
2016;MASTER LMD;0450855K;Orléans;;A18;Orléans-Tours;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;10;87;3;ns;ns;ns;ns;ns;ns;30;8.3;1830;ns;ns;ns;1490;2130;Orléans_30;disc07_30;HCBvW
2016;MASTER LMD;0450855K;Orléans;;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;4;100;1;ns;ns;ns;ns;ns;ns;30;8.3;1830;ns;ns;ns;1490;2130;Orléans_30;disc15_30;HCBvW
2016;MASTER LMD;0450855K;Orléans;;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;14;61;5;ns;ns;ns;ns;ns;ns;30;8.3;1830;ns;ns;ns;1490;2130;Orléans_30;disc16_30;HCBvW
2016;MASTER LMD;0450855K;Orléans;;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;15;65;5;ns;ns;ns;ns;ns;ns;30;8.3;1830;ns;ns;ns;1490;2130;Orléans_30;disc17_30;HCBvW
2016;MASTER LMD;0490970N;Angers;;A17;Nantes;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;18 mois après le diplôme;;318;73;55;91;78;65;96;1650;25700;37;7.2;1745;36;68;68;1425;2030;Angers_18;disc01_18;IXHyv
2016;MASTER LMD;0490970N;Angers;;A17;Nantes;DEG;Droit, Économie et gestion;disc04;Gestion;30 mois après le diplôme;;264;72;46;90;86;80;96;1810;28200;37;7.2;1745;38;71;72;1425;2030;Angers_30;disc04_30;IXHyv
2016;MASTER LMD;0490970N;Angers;;A17;Nantes;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;43;76;7;95;78;78;88;1820;28300;37;7.2;1745;46;75;76;1425;2030;Angers_30;disc06_30;IXHyv
2016;MASTER LMD;0490970N;Angers;;A17;Nantes;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;65;89;9;91;92;75;100;1780;27700;37;7.2;1745;55;67;58;1425;2030;Angers_30;disc13_30;IXHyv
2016;MASTER LMD;0511296G;Reims - Champagne Ardenne;;A19;Reims;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;30 mois après le diplôme;;146;69;50;93;94;82;99;1950;30400;43;8.3;1780;55;46;58;1415;2070;Reims - Champagne Ardenne_30;disc01_30;57OsX
2016;MASTER LMD;0511296G;Reims - Champagne Ardenne;;A19;Reims;DEG;Droit, Économie et gestion;disc02;Droit;18 mois après le diplôme;;41;80;13;88;80;68;100;ns;ns;43;8.3;1780;54;48;68;1415;2070;Reims - Champagne Ardenne_18;disc02_18;57OsX
2016;MASTER LMD;0511296G;Reims - Champagne Ardenne;;A19;Reims;DEG;Droit, Économie et gestion;disc03;Économie;18 mois après le diplôme;;10;92;3;ns;ns;ns;ns;ns;ns;43;8.3;1780;ns;ns;ns;1415;2070;Reims - Champagne Ardenne_18;disc03_18;57OsX
2016;MASTER LMD;0511296G;Reims - Champagne Ardenne;;A19;Reims;DEG;Droit, Économie et gestion;disc04;Gestion;30 mois après le diplôme;;83;67;28;95;94;88;100;1970;30700;43;8.3;1780;48;44;58;1415;2070;Reims - Champagne Ardenne_30;disc04_30;57OsX
2016;MASTER LMD;0511296G;Reims - Champagne Ardenne;;A19;Reims;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;30 mois après le diplôme;;12;47;5;ns;ns;ns;ns;ns;ns;43;8.3;1780;ns;ns;ns;1415;2070;Reims - Champagne Ardenne_30;disc05_30;57OsX
2016;MASTER LMD;0511296G;Reims - Champagne Ardenne;;A19;Reims;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;45;78;14;87;92;66;79;1580;24700;43;8.3;1780;71;61;75;1415;2070;Reims - Champagne Ardenne_30;disc07_30;57OsX
2016;MASTER LMD;0511296G;Reims - Champagne Ardenne;;A19;Reims;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;;3;63;1;ns;ns;ns;ns;ns;ns;43;8.3;1780;ns;ns;ns;1415;2070;Reims - Champagne Ardenne_18;disc08_18;57OsX
2016;MASTER LMD;0511296G;Reims - Champagne Ardenne;;A19;Reims;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;17;85;5;ns;ns;ns;ns;ns;ns;43;8.3;1780;ns;ns;ns;1415;2070;Reims - Champagne Ardenne_30;disc09_30;57OsX
2016;MASTER LMD;0511296G;Reims - Champagne Ardenne;;A19;Reims;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;4;75;1;ns;ns;ns;ns;ns;ns;43;8.3;1780;ns;ns;ns;1415;2070;Reims - Champagne Ardenne_18;disc10_18;57OsX
2016;MASTER LMD;0511296G;Reims - Champagne Ardenne;;A19;Reims;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;15;64;5;ns;ns;ns;ns;ns;ns;43;8.3;1780;ns;ns;ns;1415;2070;Reims - Champagne Ardenne_18;disc14_18;57OsX
2016;MASTER LMD;0511296G;Reims - Champagne Ardenne;;A19;Reims;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;27;73;9;ns;ns;ns;ns;ns;ns;43;8.3;1780;ns;ns;ns;1415;2070;Reims - Champagne Ardenne_18;disc15_18;57OsX
2016;MASTER LMD;0511296G;Reims - Champagne Ardenne;;A19;Reims;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;27;73;9;ns;ns;ns;ns;ns;ns;43;8.3;1780;ns;ns;ns;1415;2070;Reims - Champagne Ardenne_30;disc15_30;57OsX
2016;MASTER LMD;0511296G;Reims - Champagne Ardenne;;A19;Reims;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;13;70;4;ns;ns;ns;ns;ns;ns;43;8.3;1780;ns;ns;ns;1415;2070;Reims - Champagne Ardenne_30;disc16_30;57OsX
2016;MASTER LMD;0542493S;Lorraine;;A12;Nancy-Metz;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;18 mois après le diplôme;;427;68;43;92;89;73;98;2000;31200;36;8.3;1780;62;51;56;1415;2070;Lorraine_18;disc01_18;t6Cq5
2016;MASTER LMD;0542493S;Lorraine;;A12;Nancy-Metz;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;100;66;10;90;59;51;73;1430;22400;36;8.3;1780;31;54;75;1415;2070;Lorraine_18;disc06_18;t6Cq5
2016;MASTER LMD;0542493S;Lorraine;;A12;Nancy-Metz;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;34;78;3;85;ns;ns;ns;ns;ns;36;8.3;1780;ns;ns;53;1415;2070;Lorraine_30;disc08_30;t6Cq5
2016;MASTER LMD;0542493S;Lorraine;;A12;Nancy-Metz;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;59;82;5;95;100;52;69;1650;25700;36;8.3;1780;91;30;84;1415;2070;Lorraine_30;disc09_30;t6Cq5
2016;MASTER LMD;0542493S;Lorraine;;A12;Nancy-Metz;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;12;69;1;ns;ns;ns;ns;ns;ns;36;8.3;1780;ns;ns;ns;1415;2070;Lorraine_30;disc14_30;t6Cq5
2016;MASTER LMD;0561718N;Bretagne-Sud;;A14;Rennes;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;30 mois après le diplôme;;105;66;39;93;79;88;100;1800;28100;32;7.2;1750;3;40;63;1405;2040;Bretagne-Sud_30;disc01_30;5tVy4
2016;MASTER LMD;0561718N;Bretagne-Sud;;A14;Rennes;DEG;Droit, Économie et gestion;disc03;Économie;30 mois après le diplôme;;9;69;3;ns;ns;ns;ns;ns;ns;32;7.2;1750;ns;ns;ns;1405;2040;Bretagne-Sud_30;disc03_30;5tVy4
2016;MASTER LMD;0561718N;Bretagne-Sud;;A14;Rennes;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;27;78;8;ns;ns;ns;ns;ns;ns;32;7.2;1750;ns;ns;ns;1405;2040;Bretagne-Sud_18;disc11_18;5tVy4
2016;MASTER LMD;0561718N;Bretagne-Sud;;A14;Rennes;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;30;68;11;100;ns;87;100;ns;ns;32;7.2;1750;ns;59;70;1405;2040;Bretagne-Sud_30;disc13_30;5tVy4
2016;MASTER LMD;0593279U;Université Polytechnique Hauts-de-France;Université Polytechnique Hauts-de-France (UPHF);A09;Lille;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;18 mois après le diplôme;;133;78;39;91;89;71;98;1930;30100;29;10.9;1810;53;33;50;1470;2100;Université Polytechnique Hauts-de-France_18;disc01_18;SuUZ2
2016;MASTER LMD;0593279U;Université Polytechnique Hauts-de-France;Université Polytechnique Hauts-de-France (UPHF);A09;Lille;DEG;Droit, Économie et gestion;disc03;Économie;18 mois après le diplôme;;8;89;2;ns;ns;ns;ns;ns;ns;29;10.9;1810;ns;ns;ns;1470;2100;Université Polytechnique Hauts-de-France_18;disc03_18;SuUZ2
2016;MASTER LMD;0593279U;Université Polytechnique Hauts-de-France;Université Polytechnique Hauts-de-France (UPHF);A09;Lille;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;39;82;11;73;ns;ns;ns;ns;ns;29;10.9;1810;ns;42;69;1470;2100;Université Polytechnique Hauts-de-France_18;disc06_18;SuUZ2
2016;MASTER LMD;0593279U;Université Polytechnique Hauts-de-France;Université Polytechnique Hauts-de-France (UPHF);A09;Lille;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;39;82;11;84;91;61;88;ns;ns;29;10.9;1810;54;42;69;1470;2100;Université Polytechnique Hauts-de-France_30;disc06_30;SuUZ2
2016;MASTER LMD;0593279U;Université Polytechnique Hauts-de-France;Université Polytechnique Hauts-de-France (UPHF);A09;Lille;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;151;80;44;93;99;86;99;2070;32200;29;10.9;1810;77;32;30;1470;2100;Université Polytechnique Hauts-de-France_30;disc12_30;SuUZ2
2016;MASTER LMD;0593279U;Université Polytechnique Hauts-de-France;Université Polytechnique Hauts-de-France (UPHF);A09;Lille;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;14;83;4;ns;ns;ns;ns;ns;ns;29;10.9;1810;ns;ns;ns;1470;2100;Université Polytechnique Hauts-de-France_18;disc13_18;SuUZ2
2016;MASTER LMD;0593279U;Université Polytechnique Hauts-de-France;Université Polytechnique Hauts-de-France (UPHF);A09;Lille;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;81;78;24;94;99;86;100;2000;31200;29;10.9;1810;69;25;35;1470;2100;Université Polytechnique Hauts-de-France_30;disc15_30;SuUZ2
2016;MASTER LMD;0595964M;Littoral - Côte d'Opale;;A09;Lille;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;39;77;10;95;73;70;81;ns;ns;26;10.9;1810;27;51;65;1470;2100;Littoral - Côte d'Opale_30;disc07_30;yH19Y
2016;MASTER LMD;0595964M;Littoral - Côte d'Opale;;A09;Lille;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;;1;100;0;ns;ns;ns;ns;ns;ns;26;10.9;1810;ns;ns;ns;1470;2100;Littoral - Côte d'Opale_18;disc08_18;yH19Y
2016;MASTER LMD;0595964M;Littoral - Côte d'Opale;;A09;Lille;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;74;83;19;90;97;91;98;1840;28700;26;10.9;1810;68;19;30;1470;2100;Littoral - Côte d'Opale_30;disc12_30;yH19Y
2016;MASTER LMD;0595964M;Littoral - Côte d'Opale;;A09;Lille;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;7;90;2;ns;ns;ns;ns;ns;ns;26;10.9;1810;ns;ns;ns;1470;2100;Littoral - Côte d'Opale_18;disc15_18;yH19Y
2016;MASTER LMD;0595964M;Littoral - Côte d'Opale;;A09;Lille;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;26;72;7;ns;ns;ns;ns;ns;ns;26;10.9;1810;ns;ns;ns;1470;2100;Littoral - Côte d'Opale_18;disc16_18;yH19Y
2016;MASTER LMD;0595964M;Littoral - Côte d'Opale;;A09;Lille;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;12;82;3;ns;ns;ns;ns;ns;ns;26;10.9;1810;ns;ns;ns;1470;2100;Littoral - Côte d'Opale_18;disc17_18;yH19Y
2016;MASTER LMD;0597065J;Lille;;A09;Lille;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;18 mois après le diplôme;;798;76;53;92;92;73;99;1900;29600;29;10.9;1810;59;41;56;1470;2100;Lille_18;disc01_18;Szqy5
2016;MASTER LMD;0597065J;Lille;;A09;Lille;DEG;Droit, Économie et gestion;disc04;Gestion;30 mois après le diplôme;;543;74;36;95;96;91;99;2150;33500;29;10.9;1810;69;39;54;1470;2100;Lille_30;disc04_30;Szqy5
2016;MASTER LMD;0597065J;Lille;;A09;Lille;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;18 mois après le diplôme;;73;79;5;90;84;57;95;1580;24700;29;10.9;1810;52;36;50;1470;2100;Lille_18;disc05_18;Szqy5
2016;MASTER LMD;0597065J;Lille;;A09;Lille;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;30 mois après le diplôme;;73;79;5;92;91;72;92;1870;29200;29;10.9;1810;63;36;50;1470;2100;Lille_30;disc05_30;Szqy5
2016;MASTER LMD;0597065J;Lille;;A09;Lille;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;325;85;19;92;89;45;83;1580;24600;29;10.9;1810;56;36;78;1470;2100;Lille_18;disc07_18;Szqy5
2016;MASTER LMD;0597065J;Lille;;A09;Lille;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;29;85;2;ns;ns;ns;ns;ns;ns;29;10.9;1810;ns;ns;ns;1470;2100;Lille_30;disc08_30;Szqy5
2016;MASTER LMD;0597065J;Lille;;A09;Lille;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;119;85;7;88;95;63;94;1750;27300;29;10.9;1810;51;41;72;1470;2100;Lille_30;disc11_30;Szqy5
2016;MASTER LMD;0597065J;Lille;;A09;Lille;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;49;77;3;90;95;91;98;2080;32500;29;10.9;1810;81;26;30;1470;2100;Lille_30;disc15_30;Szqy5
2016;MASTER LMD;0623957P;Artois;;A09;Lille;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;18 mois après le diplôme;;31;79;11;86;ns;ns;ns;ns;ns;38;10.9;1810;ns;20;67;1470;2100;Artois_18;disc05_18;BWbvP
2016;MASTER LMD;0623957P;Artois;;A09;Lille;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;22;50;11;ns;ns;ns;ns;ns;ns;38;10.9;1810;ns;ns;ns;1470;2100;Artois_30;disc08_30;BWbvP
2016;MASTER LMD;0623957P;Artois;;A09;Lille;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;8;64;4;ns;ns;ns;ns;ns;ns;38;10.9;1810;ns;ns;ns;1470;2100;Artois_30;disc11_30;BWbvP
2016;MASTER LMD;0623957P;Artois;;A09;Lille;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;81;78;30;94;100;88;99;2040;31800;38;10.9;1810;83;31;24;1470;2100;Artois_30;disc12_30;BWbvP
2016;MASTER LMD;0623957P;Artois;;A09;Lille;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;7;82;2;ns;ns;ns;ns;ns;ns;38;10.9;1810;ns;ns;ns;1470;2100;Artois_18;disc13_18;BWbvP
2016;MASTER LMD;0623957P;Artois;;A09;Lille;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;50;81;18;94;100;78;96;2000;31200;38;10.9;1810;84;39;9;1470;2100;Artois_18;disc15_18;BWbvP
2016;MASTER LMD;0623957P;Artois;;A09;Lille;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;10;79;3;ns;ns;ns;ns;ns;ns;38;10.9;1810;ns;ns;ns;1470;2100;Artois_18;disc16_18;BWbvP
2016;MASTER LMD;0632035V;Clermont Auvergne;Université Clermont Auvergne (UCA);A06;Clermont-Ferrand;DEG;Droit, Économie et gestion;disc04;Gestion;18 mois après le diplôme;;96;83;15;95;62;71;95;1860;29100;38;7.5;1800;60;39;59;1450;2120;Clermont Auvergne_18;disc04_18;FvH4k
2016;MASTER LMD;0632035V;Clermont Auvergne;Université Clermont Auvergne (UCA);A06;Clermont-Ferrand;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;30 mois après le diplôme;;96;86;15;90;76;79;95;2230;34800;38;7.5;1800;60;55;42;1450;2120;Clermont Auvergne_30;disc05_30;FvH4k
2016;MASTER LMD;0632035V;Clermont Auvergne;Université Clermont Auvergne (UCA);A06;Clermont-Ferrand;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;15;100;2;ns;ns;ns;ns;ns;ns;38;7.5;1800;ns;ns;ns;1450;2120;Clermont Auvergne_30;disc09_30;FvH4k
2016;MASTER LMD;0632035V;Clermont Auvergne;Université Clermont Auvergne (UCA);A06;Clermont-Ferrand;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;192;82;30;93;93;75;96;1890;29500;38;7.5;1800;71;53;52;1450;2120;Clermont Auvergne_30;disc12_30;FvH4k
2016;MASTER LMD;0640251A;Pau - Pays de l'Adour;;A04;Bordeaux;DEG;Droit, Économie et gestion;disc04;Gestion;30 mois après le diplôme;;91;89;28;96;85;87;100;1970;30700;39;8.1;1725;49;51;60;1380;2025;Pau - Pays de l'Adour_30;disc04_30;Mz286
